bioguide_id,full_name,party,office,state,district,senate_class,state_rank,terms_served,years_served,start_date,end_date,first_name,middle_name,last_name,birthdate,years_lived,gender,religion,thomas_id,govtrack_id,opensecrets_id,lis_id,votesmart_id,cspan_id,icpsr_id,fec_ids,latest_fec_id,updated_at
T000318,William Ellsworth Tou Velle,Democrat,rep,OH,4,,,0,,1907-12-02 00:00:00,1911-03-03 00:00:00,William,Ellsworth,Tou Velle,1862-11-23,154.0,M,,,410890,,,,,9426,,,2016-10-13T15:13:41.622088
T000319,Isaac Toucey,Democrat,sen,CT,,1,,2,166.13,1835-12-07 00:00:00,1857-03-03 00:00:00,Isaac,,Toucey,1792-11-15,224.1,M,,,410891,,,,,9425,,,2016-10-13T15:13:41.622088
T000320,Harry Lancaster Towe,Republican,rep,NJ,9,,,6,203.46,1943-01-06 00:00:00,1953-01-03 00:00:00,Harry,Lancaster,Towe,1898-11-03,118.0,M,,,410892,,,,,9427,,,2016-10-13T15:13:41.622088
T000321,David Gilmer Towell,Republican,rep,NV,0,,,0,,1973-01-03 00:00:00,1975-01-03 00:00:00,David,Gilmer,Towell,1937-06-09,79.4,M,,01164,410893,,,,,14059,,,2016-10-13T15:13:41.622088
T000322,John Goodwin Tower,Republican,sen,TX,,2,,4,87.53,1961-01-03 00:00:00,1985-01-03 00:00:00,John,Goodwin,Tower,1925-09-29,91.1,M,,01449,410894,,,,,10823,,,2016-10-13T15:13:41.622088
T000323,Frank William Towey,Democrat,rep,NJ,12,,,0,,1937-01-05 00:00:00,1939-01-03 00:00:00,Frank,William,Towey,1895-11-05,121.0,M,,,410895,,,,,9428,,,2016-10-13T15:13:41.622088
T000324,Charles Arnette Towne,Democrat,rep,NY,14,,,2,112.19,1895-12-02 00:00:00,1907-03-03 00:00:00,Charles,Arnette,Towne,1858-11-21,158.0,M,,,410896,,,,,9429,,,2016-10-13T15:13:41.622088
T000325,Horace Mann Towner,Republican,rep,IA,8,,,10,473.4,1911-04-04 00:00:00,1925-03-03 00:00:00,Horace,Mann,Towner,1855-10-23,161.1,M,,,410897,,,,,9430,,,2016-10-13T15:13:41.622088
T000326,Edolphus Towns,Democrat,rep,NY,10,,,26,101.05,1983-01-03 00:00:00,2013-01-03 00:00:00,Edolphus,,Towns,1934-07-21,82.3,M,Baptist,01165,400409,N00001082,,26973,6807,15072,H2NY11017,H2NY11017,2016-10-13T15:13:41.622088
T000327,George Washington Bonaparte Towns,Democrat,rep,GA,3,,,2,172.22,1835-12-07 00:00:00,1847-03-03 00:00:00,George,Washington Bonaparte,Towns,1801-05-04,215.6,M,,,410898,,,,,9431,,,2016-10-13T15:13:41.622088
T000328,Amos Townsend,Republican,rep,OH,20,,,2,136.33,1877-10-15 00:00:00,1883-03-03 00:00:00,Amos,,Townsend,,,M,,,410899,,,,,9432,,,2016-10-13T15:13:41.622088
T000329,Charles Champlain Townsend,Republican,rep,PA,25,,,0,,1889-12-02 00:00:00,1891-03-03 00:00:00,Charles,Champlain,Townsend,1841-11-24,175.0,M,,,410900,,,,,9433,,,2016-10-13T15:13:41.622088
T000330,Charles Elroy Townsend,Republican,sen,MI,,1,,8,404.18,1903-11-09 00:00:00,1923-03-03 00:00:00,Charles,Elroy,Townsend,1856-08-15,160.3,M,,,410901,,,,,9434,,,2016-10-13T15:13:41.622088
T000331,Dwight Townsend,Democrat,rep,NY,1,,,0,,1863-12-07 00:00:00,1873-03-03 00:00:00,Dwight,,Townsend,1826-09-26,190.2,M,,,410902,,,,,9435,,,2016-10-13T15:13:41.622088
T000332,Edward Waterman Townsend,Democrat,rep,NJ,10,,,0,,1911-04-04 00:00:00,1915-03-03 00:00:00,Edward,Waterman,Townsend,1855-02-10,161.8,M,,,410903,,,,,9436,,,2016-10-13T15:13:41.622088
T000333,George Townsend,Republican,rep,NY,1,,,0,,1815-12-04 00:00:00,1819-03-03 00:00:00,George,,Townsend,,,M,,,410904,,,,,9437,,,2016-10-13T15:13:41.622088
T000334,Hosea Townsend,Republican,rep,CO,1,,,0,,1889-12-02 00:00:00,1893-03-03 00:00:00,Hosea,,Townsend,1840-06-16,176.4,M,,,410905,,,,,9438,,,2016-10-13T15:13:41.622088
T000335,John Gillis Townsend,Republican,sen,DE,,1,,0,,1929-04-15 00:00:00,1941-01-03 00:00:00,John,Gillis,Townsend,1871-05-31,145.5,M,,,410906,,,,,9439,,,2016-10-13T15:13:41.622088
T000336,Martin Ingham Townsend,Republican,rep,NY,17,,,0,,1875-12-06 00:00:00,1879-03-03 00:00:00,Martin,Ingham,Townsend,1810-02-06,206.8,M,,,410907,,,,,9440,,,2016-10-13T15:13:41.622088
T000337,Washington Townsend,Republican,rep,PA,6,,,4,285.89,1869-03-04 00:00:00,1877-03-03 00:00:00,Washington,,Townsend,1813-01-20,203.9,M,,,410908,,,,,9441,,,2016-10-13T15:13:41.622088
T000338,Norton Strange Townshend,Democrat,rep,OH,21,,,0,,1851-12-01 00:00:00,1853-03-03 00:00:00,Norton,Strange,Townshend,1815-12-25,200.9,M,,,410909,,,,,9442,,,2016-10-13T15:13:41.622088
T000339,Richard Wellington Townshend,Democrat,rep,IL,19,,,10,641.81,1877-10-15 00:00:00,1891-03-03 00:00:00,Richard,Wellington,Townshend,1840-04-30,176.6,M,,,410910,,,,,9443,,,2016-10-13T15:13:41.622088
T000340,Robert John Tracewell,Republican,rep,IN,3,,,0,,1895-12-02 00:00:00,1897-03-03 00:00:00,Robert,John,Tracewell,1852-05-07,164.5,M,,,410911,,,,,9444,,,2016-10-13T15:13:41.622088
T000341,Charles Tracey,Democrat,rep,NY,20,,,4,249.02,1887-12-05 00:00:00,1895-03-03 00:00:00,Charles,,Tracey,1847-05-27,169.5,M,,,410912,,,,,9445,,,2016-10-13T15:13:41.622088
T000342,John Plank Tracey,Republican,rep,MO,7,,,0,,1895-12-02 00:00:00,1897-03-03 00:00:00,John,Plank,Tracey,1836-09-18,180.2,M,,,410913,,,,,9446,,,2016-10-13T15:13:41.622088
T000343,Albert Haller Tracy,Whig,rep,NY,30,,,2,194.24,1819-12-06 00:00:00,1825-03-03 00:00:00,Albert,Haller,Tracy,1793-06-17,223.5,M,,,410914,,,,,9447,,,2016-10-13T15:13:41.622088
T000344,Andrew Tracy,Whig,rep,VT,2,,,0,,1853-12-05 00:00:00,1855-03-03 00:00:00,Andrew,,Tracy,1797-12-15,219.0,M,,,410915,,,,,9448,,,2016-10-13T15:13:41.622088
T000345,Henry Wells Tracy,Ind. Republican,rep,PA,13,,,0,,1863-12-07 00:00:00,1865-03-03 00:00:00,Henry,Wells,Tracy,1807-09-24,209.2,M,,,410916,,,,,9449,,,2016-10-13T15:13:41.622088
T000346,Phineas Lyman Tracy,Anti Masonic,rep,NY,29,,,2,186.23,1827-12-03 00:00:00,1833-03-03 00:00:00,Phineas,Lyman,Tracy,1786-12-25,230.0,M,,,410917,,,,,9450,,,2016-10-13T15:13:41.622088
T000347,Uri Tracy,Republican,rep,NY,13,,,2,206.33,1805-12-02 00:00:00,1813-03-03 00:00:00,Uri,,Tracy,1764-02-08,252.8,M,,,410918,,,,,9451,,,2016-10-13T15:13:41.622088
T000348,Uriah Tracy,Federalist,sen,CT,,3,,4,432.48,1793-12-02 00:00:00,1807-03-03 00:00:00,Uriah,,Tracy,1755-02-02,261.9,M,,,410919,,,,,9452,,,2016-10-13T15:13:41.622088
T000349,William Isham Traeger,Republican,rep,CA,15,,,0,,1933-03-09 00:00:00,1935-01-03 00:00:00,William,Isham,Traeger,1880-02-26,136.7,M,,,410920,,,,,9453,,,2016-10-13T15:13:41.622088
T000350,James A. Traficant,Democrat,rep,OH,17,,,14,124.48,1985-01-03 00:00:00,2002-07-24 00:00:00,James,A.,Traficant,1941-05-08,75.5,M,,01166,400611,,,,,15121,,,2016-10-13T15:13:41.622088
T000351,Mark Trafton,American,rep,MA,11,,,0,,1855-12-03 00:00:00,1857-03-03 00:00:00,Mark,,Trafton,1810-08-01,206.3,M,,,410921,,,,,9454,,,2016-10-13T15:13:41.622088
T000352,Charles Russell Train,Republican,rep,MA,8,,,0,,1859-12-05 00:00:00,1863-03-03 00:00:00,Charles,Russell,Train,1817-10-18,199.1,M,,,410922,,,,,9455,,,2016-10-13T15:13:41.622088
T000353,Park Trammell,Democrat,sen,FL,,1,,4,174.84,1917-04-02 00:00:00,1937-01-03 00:00:00,Park,,Trammell,1876-04-09,140.6,M,,,410923,,,,,9456,,,2016-10-13T15:13:41.622088
T000354,Andrew Jackson Transue,Democrat,rep,MI,6,,,0,,1937-01-05 00:00:00,1939-01-03 00:00:00,Andrew,Jackson,Transue,1903-01-12,113.8,M,,,410924,,,,,9457,,,2016-10-13T15:13:41.622088
T000356,Jerome Bob Traxler,Democrat,rep,MI,8,,,16,222.29,1973-01-03 00:00:00,1993-01-03 00:00:00,Jerome,Bob,Traxler,1931-07-21,85.3,M,,01167,410926,,,,,14075,,,2016-10-13T15:13:41.622088
T000357,Philip Andrew Traynor,Democrat,rep,DE,0,,,0,,1941-01-03 00:00:00,1947-01-03 00:00:00,Philip,Andrew,Traynor,1874-05-31,142.5,M,,,410927,,,,,9459,,,2016-10-13T15:13:41.622088
T000358,Allen Towner Treadway,Republican,rep,MA,1,,,28,1056.89,1913-04-07 00:00:00,1945-01-03 00:00:00,Allen,Towner,Treadway,1867-09-16,149.2,M,,,410928,,,,,9460,,,2016-10-13T15:13:41.622088
T000360,William Marshall Tredway,Democrat,rep,VA,3,,,0,,1845-12-01 00:00:00,1847-03-03 00:00:00,William,Marshall,Tredway,1807-08-24,209.3,M,,,410930,,,,,9462,,,2016-10-13T15:13:41.622088
T000361,Thomas Tredwell,,rep,NY,2,,,0,,1791-10-24 00:00:00,1795-03-03 00:00:00,Thomas,,Tredwell,1743-02-06,273.9,M,,,410931,,,,,9463,,,2016-10-13T15:13:41.622088
T000362,David Conner Treen,Republican,rep,LA,3,,,4,79.51,1973-01-03 00:00:00,1981-01-03 00:00:00,David,Conner,Treen,1928-07-16,88.3,M,,01168,410932,,,,,14060,,,2016-10-13T15:13:41.622088
T000363,William Mitchellson Treloar,Republican,rep,MO,9,,,0,,1895-12-02 00:00:00,1897-03-03 00:00:00,William,Mitchellson,Treloar,1850-09-21,166.2,M,,,410933,,,,,9464,,,2016-10-13T15:13:41.622088
T000364,Lyman Tremain,Republican,rep,NY,-1,,,0,,1873-12-01 00:00:00,1875-03-03 00:00:00,Lyman,,Tremain,1819-06-14,197.5,M,,,410934,,,,,9465,,,2016-10-13T15:13:41.622088
T000365,James Trezvant,Jackson,rep,VA,2,,,2,188.22,1825-12-05 00:00:00,1831-03-03 00:00:00,James,,Trezvant,,,M,,,412112,,,,,9466,,,2016-10-13T15:13:41.622088
T000366,Samuel Joelah Tribble,Democrat,rep,GA,8,,,2,102.84,1911-04-04 00:00:00,1917-03-03 00:00:00,Samuel,Joelah,Tribble,1869-11-15,147.0,M,,,410935,,,,,9467,,,2016-10-13T15:13:41.622088
T000367,Paul Seward Trible,Republican,sen,VA,,1,,4,71.57,1977-01-04 00:00:00,1989-01-03 00:00:00,Paul,Seward,Trible,1946-12-29,69.8,M,,01169,410936,,,,,14456,,,2016-10-13T15:13:41.622088
T000368,Abram Trigg,Republican,rep,VA,6,,,8,842.09,1797-05-15 00:00:00,1809-03-03 00:00:00,Abram,,Trigg,,,M,,,410937,,,,,9468,,,2016-10-13T15:13:41.622088
T000369,Connally Findlay Trigg,Democrat,rep,VA,9,,,0,,1885-12-07 00:00:00,1887-03-03 00:00:00,Connally,Findlay,Trigg,1847-09-18,169.2,M,,,410938,,,,,9469,,,2016-10-13T15:13:41.622088
T000370,John Johns Trigg,Republican,rep,VA,13,,,4,429.32,1797-05-15 00:00:00,1805-03-03 00:00:00,John,Johns,Trigg,,,M,,,410939,,,,,9470,,,2016-10-13T15:13:41.622088
T000371,Carey Allen Trimble,Republican,rep,OH,10,,,0,,1859-12-05 00:00:00,1863-03-03 00:00:00,Carey,Allen,Trimble,1813-09-13,203.2,M,,,410940,,,,,9471,,,2016-10-13T15:13:41.622088
T000372,David Trimble,Adams,rep,KY,1,,,6,576.69,1817-12-01 00:00:00,1827-03-03 00:00:00,David,,Trimble,,,M,,,410941,,,,,9472,,,2016-10-13T15:13:41.622088
T000373,James William Trimble,Democrat,rep,AR,3,,,18,484.27,1945-01-03 00:00:00,1967-01-03 00:00:00,James,William,Trimble,1894-02-03,122.8,M,,,410942,,,,,9473,,,2016-10-13T15:13:41.622088
T000374,John Trimble,Republican,rep,TN,5,,,0,,1867-03-04 00:00:00,1869-03-03 00:00:00,John,,Trimble,1812-02-07,204.8,M,,,410943,,,,,9474,,,2016-10-13T15:13:41.622088
T000375,Lawrence Strother Trimble,Democrat,rep,KY,1,,,2,148.95,1865-12-04 00:00:00,1871-03-03 00:00:00,Lawrence,Strother,Trimble,1825-08-26,191.3,M,,,410944,,,,,9475,,,2016-10-13T15:13:41.622088
T000376,South Trimble,Democrat,rep,KY,7,,,2,112.18,1901-12-02 00:00:00,1907-03-03 00:00:00,South,,Trimble,1864-04-13,152.6,M,,,410945,,,,,9476,,,2016-10-13T15:13:41.622088
T000377,William Allen Trimble,Republican,sen,OH,,3,,0,,1819-12-06 00:00:00,1821-12-31 00:00:00,William,Allen,Trimble,1786-04-04,230.7,M,,,410946,,,,,9477,,,2016-10-13T15:13:41.622088
T000378,Philip Triplett,Whig,rep,KY,2,,,0,,1839-12-02 00:00:00,1843-03-03 00:00:00,Philip,,Triplett,1799-12-24,216.9,M,,,410947,,,,,9478,,,2016-10-13T15:13:41.622088
T000379,Robert Pleasant Trippe,American,rep,GA,3,,,0,,1855-12-03 00:00:00,1859-03-03 00:00:00,Robert,Pleasant,Trippe,1819-12-21,196.9,M,,,410948,,,,,9479,,,2016-10-13T15:13:41.622088
T000380,James Fisher Trotter,Democrat,sen,MS,,1,,0,,1838-01-01 00:00:00,1839-03-03 00:00:00,James,Fisher,Trotter,1802-11-05,214.1,M,,,410949,,,,,9480,,,2016-10-13T15:13:41.622088
T000381,Samuel Wilds Trotti,Democrat,rep,SC,4,,,0,,1841-05-31 00:00:00,1843-03-03 00:00:00,Samuel,Wilds,Trotti,1810-07-18,206.4,M,,,410950,,,,,9481,,,2016-10-13T15:13:41.622088
T000382,George Michael Troup,Jackson,sen,GA,,2,,8,754.14,1807-10-26 00:00:00,1833-12-31 00:00:00,George,Michael,Troup,1780-09-08,236.3,M,,,410951,,,,,9482,,,2016-10-13T15:13:41.622088
T000383,Michael Carver Trout,Democrat,rep,PA,23,,,0,,1853-12-05 00:00:00,1855-03-03 00:00:00,Michael,Carver,Trout,1810-09-30,206.2,M,,,410952,,,,,9483,,,2016-10-13T15:13:41.622088
T000384,William Irvin Troutman,Republican,rep,PA,-1,,,0,,1943-01-06 00:00:00,1945-01-03 00:00:00,William,Irvin,Troutman,1905-01-13,111.8,M,,,410953,,,,,9484,,,2016-10-13T15:13:41.622088
T000385,Rowland Ebenezer Trowbridge,Republican,rep,MI,5,,,2,151.38,1861-07-04 00:00:00,1869-03-03 00:00:00,Rowland,Ebenezer,Trowbridge,1821-06-18,195.5,M,,,410954,,,,,9485,,,2016-10-13T15:13:41.622088
T000386,Charles Vilas Truax,Democrat,rep,OH,-1,,,0,,1933-03-09 00:00:00,1937-01-03 00:00:00,Charles,Vilas,Truax,1887-02-01,129.8,M,,,410955,,,,,9486,,,2016-10-13T15:13:41.622088
T000387,Harry S. Truman,Democrat,sen,MO,,1,,0,,1935-01-03 00:00:00,1945-12-31 00:00:00,Harry,S.,Truman,1884-05-08,132.5,M,,,410956,,,,,9487,,,2016-10-13T15:13:41.622088
T000388,Andrew Alkire Trumbo,Whig,rep,KY,9,,,0,,1845-12-01 00:00:00,1847-03-03 00:00:00,Andrew,Alkire,Trumbo,1797-09-15,219.2,M,,,410957,,,,,9488,,,2016-10-13T15:13:41.622088
T000389,Jonathan Trumbull,Federalist,sen,CT,,3,,4,445.35,1789-03-04 00:00:00,1797-03-03 00:00:00,Jonathan,,Trumbull,1740-03-26,276.7,M,,,410958,,,,,9489,,,2016-10-13T15:13:41.622088
T000391,Joseph Trumbull,Whig,rep,CT,1,,,2,176.74,1833-12-02 00:00:00,1843-03-03 00:00:00,Joseph,,Trumbull,1782-12-07,234.0,M,,,410960,,,,,9491,,,2016-10-13T15:13:41.622088
T000392,Lyman Trumbull,Republican,sen,IL,,3,,2,154.96,1855-12-03 00:00:00,1873-03-03 00:00:00,Lyman,,Trumbull,1813-10-12,203.1,M,,,410961,,,,,9492,,,2016-10-13T15:13:41.622088
T000393,Paul Efthemios Tsongas,Democrat,sen,MA,,2,,2,39.74,1975-01-14 00:00:00,1985-01-03 00:00:00,Paul,Efthemios,Tsongas,1941-02-14,75.7,M,,01170,410962,,,,,14279,,,2016-10-13T15:13:41.622088
T000394,Amos Tuck,Whig,rep,NH,1,,,2,166.22,1847-12-06 00:00:00,1853-03-03 00:00:00,Amos,,Tuck,1810-08-02,206.3,M,,,410963,,,,,9493,,,2016-10-13T15:13:41.622088
T000395,William Munford Tuck,Democrat,rep,VA,5,,,12,310.73,1953-01-03 00:00:00,1969-01-03 00:00:00,William,Munford,Tuck,1896-09-28,120.1,M,,,410964,,,,,9494,,,2016-10-13T15:13:41.622088
T000396,Ebenezer Tucker,Adams,rep,NJ,-1,,,0,,1825-12-05 00:00:00,1829-03-03 00:00:00,Ebenezer,,Tucker,1758-11-15,258.1,M,,,410965,,,,,9495,,,2016-10-13T15:13:41.622088
T000397,George Tucker,,rep,VA,6,,,2,194.24,1819-12-06 00:00:00,1825-03-03 00:00:00,George,,Tucker,1775-08-20,241.3,M,,,410966,,,,,9496,,,2016-10-13T15:13:41.622088
T000398,Henry St. George Tucker,Republican,rep,VA,3,,,0,,1815-12-04 00:00:00,1819-03-03 00:00:00,Henry,St. George,Tucker,1780-12-29,235.9,M,,,410967,,,,,9497,,,2016-10-13T15:13:41.622088
T000399,Henry St. George Tucker,Democrat,rep,VA,10,,,16,690.21,1889-12-02 00:00:00,1933-03-03 00:00:00,Henry,St. George,Tucker,1853-04-05,163.6,M,,,410968,,,,,9498,,,2016-10-13T15:13:41.622088
T000400,James (Jim) Guy Tucker,Democrat,rep,AR,2,,,0,,1977-01-04 00:00:00,1979-01-03 00:00:00,James,(Jim) Guy,Tucker,1943-06-13,73.4,M,,01171,410969,,,,,14457,,,2016-10-13T15:13:41.622088
T000401,John Randolph Tucker,Democrat,rep,VA,10,,,8,529.57,1875-12-06 00:00:00,1887-03-03 00:00:00,John,Randolph,Tucker,1823-12-24,192.9,M,,,410970,,,,,9499,,,2016-10-13T15:13:41.622088
T000402,Starling Tucker,Jackson,rep,SC,9,,,10,941.11,1817-12-01 00:00:00,1831-03-03 00:00:00,Starling,,Tucker,,,M,,,410971,,,,,9500,,,2016-10-13T15:13:41.622088
T000403,Thomas Tudor Tucker,,rep,SC,5,,,0,,1789-03-04 00:00:00,1793-03-03 00:00:00,Thomas,Tudor,Tucker,1745-06-25,271.5,M,,,410972,,,,,9501,,,2016-10-13T15:13:41.622088
T000404,Tilghman Mayfield Tucker,Democrat,rep,MS,-1,,,0,,1843-12-04 00:00:00,1845-03-03 00:00:00,Tilghman,Mayfield,Tucker,1802-02-05,214.8,M,,,410973,,,,,9502,,,2016-10-13T15:13:41.622088
T000405,Walter R. Tucker,Democrat,rep,CA,37,,,0,,1993-01-05 00:00:00,1995-12-15 00:00:00,Walter,R.,Tucker,1957-05-28,59.4,M,,01172,410974,,,,,29319,,,2016-10-13T15:13:41.622088
T000406,John Quincy Tufts,Republican,rep,IA,2,,,0,,1875-12-06 00:00:00,1877-03-03 00:00:00,John,Quincy,Tufts,1840-07-12,176.4,M,,,410975,,,,,9503,,,2016-10-13T15:13:41.622088
T000407,Pleasant Britton Tully,Democrat,rep,CA,4,,,0,,1883-12-03 00:00:00,1885-03-03 00:00:00,Pleasant,Britton,Tully,1829-03-21,187.7,M,,,410976,,,,,9504,,,2016-10-13T15:13:41.622088
T000408,Thomas James Tumulty,Democrat,rep,NJ,14,,,0,,1955-01-05 00:00:00,1957-01-03 00:00:00,Thomas,James,Tumulty,1913-03-02,103.7,M,,,410977,,,,,9505,,,2016-10-13T15:13:41.622088
T000409,James Miller Tunnell,Democrat,sen,DE,,1,,0,,1941-01-03 00:00:00,1947-01-03 00:00:00,James,Miller,Tunnell,1879-08-02,137.3,M,,,410978,,,,,9506,,,2016-10-13T15:13:41.622088
T000410,John Varick Tunney,Democrat,sen,CA,,1,,4,95.5,1965-01-04 00:00:00,1977-01-03 00:00:00,John,Varick,Tunney,1934-06-26,82.4,M,,01450,410979,,,,,10777,,,2016-10-13T15:13:41.622088
T000411,Stanley Roger Tupper,Republican,rep,ME,1,,,2,53.81,1961-01-03 00:00:00,1967-01-03 00:00:00,Stanley,Roger,Tupper,1921-01-25,95.8,M,,,410980,,,,,10565,,,2016-10-13T15:13:41.622088
T000412,Thomas Battle Turley,Democrat,sen,TN,,2,,0,,1897-03-15 00:00:00,1901-03-03 00:00:00,Thomas,Battle,Turley,1845-04-05,171.6,M,,,410981,,,,,9507,,,2016-10-13T15:13:41.622088
T000413,Robert Turnbull,Democrat,rep,VA,4,,,0,,1909-03-15 00:00:00,1913-03-03 00:00:00,Robert,,Turnbull,1850-01-11,166.9,M,,,410982,,,,,9508,,,2016-10-13T15:13:41.622088
T000414,Benjamin Sterling Turner,Republican,rep,AL,1,,,0,,1871-03-04 00:00:00,1873-03-03 00:00:00,Benjamin,Sterling,Turner,1825-03-17,191.7,M,,,410983,,,,,9509,,,2016-10-13T15:13:41.622088
T000415,Charles Henry Turner,Democrat,rep,NY,6,,,0,,1889-12-02 00:00:00,1891-03-03 00:00:00,Charles,Henry,Turner,1861-05-26,155.5,M,,,410984,,,,,9511,,,2016-10-13T15:13:41.622088
T000416,Charles Turner,Republican,rep,MA,7,,,0,,1809-05-22 00:00:00,1813-03-03 00:00:00,Charles,,Turner,1760-06-20,256.5,M,,,410985,,,,,9510,,,2016-10-13T15:13:41.622088
T000417,Clarence Wyly Turner,Democrat,rep,TN,6,,,6,239.21,1921-04-11 00:00:00,1941-01-03 00:00:00,Clarence,Wyly,Turner,1866-10-22,150.1,M,,,410986,,,,,9512,,,2016-10-13T15:13:41.622088
T000418,Daniel Turner,Jackson,rep,NC,6,,,0,,1827-12-03 00:00:00,1829-03-03 00:00:00,Daniel,,Turner,1796-09-21,220.2,M,,,410987,,,,,9513,,,2016-10-13T15:13:41.622088
T000419,Erastus Johnson Turner,Republican,rep,KS,6,,,0,,1887-12-05 00:00:00,1891-03-03 00:00:00,Erastus,Johnson,Turner,1846-12-26,169.9,M,,,410988,,,,,9514,,,2016-10-13T15:13:41.622088
T000420,George Turner,Democrat,sen,WA,,3,,0,,1897-03-15 00:00:00,1903-03-03 00:00:00,George,,Turner,1850-02-25,166.7,M,,,410989,,,,,9515,,,2016-10-13T15:13:41.622088
T000421,Henry Gray Turner,Democrat,rep,GA,11,,,12,733.13,1881-12-05 00:00:00,1897-03-03 00:00:00,Henry,Gray,Turner,1839-03-20,177.7,M,,,410990,,,,,9516,,,2016-10-13T15:13:41.622088
T000422,James Turner,Jackson,rep,MD,3,,,0,,1833-12-02 00:00:00,1837-03-03 00:00:00,James,,Turner,1783-11-07,233.1,M,,,410992,,,,,9518,,,2016-10-13T15:13:41.622088
T000423,James Turner,Republican,sen,NC,,2,,0,,1805-12-02 00:00:00,1817-03-03 00:00:00,James,,Turner,1766-12-20,250.0,M,,,410991,,,,,9517,,,2016-10-13T15:13:41.622088
T000424,James Turner,Democrat,rep,TX,2,,,4,31.53,1997-01-07 00:00:00,2005-01-03 00:00:00,James,,Turner,1946-02-06,70.7,M,Baptist,01536,400410,N00005731,,,,29758,,,2016-10-13T15:13:41.622088
T000425,Oscar Turner,Ind. Democrat,rep,KY,1,,,2,134.91,1879-03-18 00:00:00,1885-03-03 00:00:00,Oscar,,Turner,1825-02-03,191.8,M,,,410993,,,,,9519,,,2016-10-13T15:13:41.622088
T000426,Oscar Turner,Democrat,rep,KY,5,,,0,,1899-12-04 00:00:00,1901-03-03 00:00:00,Oscar,,Turner,1867-10-19,149.1,M,,,410994,,,,,9520,,,2016-10-13T15:13:41.622088
T000427,Smith Spangler Turner,Democrat,rep,VA,7,,,0,,1893-08-07 00:00:00,1897-03-03 00:00:00,Smith,Spangler,Turner,1842-11-21,174.0,M,,,410995,,,,,9521,,,2016-10-13T15:13:41.622088
T000428,Thomas Turner,Democrat,rep,KY,9,,,0,,1877-10-15 00:00:00,1881-03-03 00:00:00,Thomas,,Turner,1821-09-10,195.2,M,,,410996,,,,,9522,,,2016-10-13T15:13:41.622088
T000429,Thomas Johnston Turner,Democrat,rep,IL,6,,,0,,1847-12-06 00:00:00,1849-03-03 00:00:00,Thomas,Johnston,Turner,1815-04-05,201.7,M,,,410997,,,,,9523,,,2016-10-13T15:13:41.622088
T000430,Hopkins Lacy Turney,Democrat,sen,TN,,1,,4,344.71,1837-09-04 00:00:00,1851-03-03 00:00:00,Hopkins,Lacy,Turney,1797-10-03,219.2,M,,,410998,,,,,9524,,,2016-10-13T15:13:41.622088
T000431,Jacob Turney,Democrat,rep,PA,21,,,0,,1875-12-06 00:00:00,1879-03-03 00:00:00,Jacob,,Turney,1825-02-18,191.8,M,,,410999,,,,,9525,,,2016-10-13T15:13:41.622088
T000432,David Turpie,Democrat,sen,IN,,1,,2,123.33,1863-12-07 00:00:00,1899-03-03 00:00:00,David,,Turpie,1828-07-08,188.4,M,,,411000,,,,,9526,,,2016-10-13T15:13:41.622088
T000433,Charles Murray Turpin,Republican,rep,PA,12,,,4,166.79,1929-04-15 00:00:00,1937-01-03 00:00:00,Charles,Murray,Turpin,1878-03-04,138.7,M,,,411001,,,,,9527,,,2016-10-13T15:13:41.622088
T000434,Louis Washington Turpin,Democrat,rep,AL,9,,,2,124.52,1889-12-02 00:00:00,1895-03-03 00:00:00,Louis,Washington,Turpin,1849-02-22,167.8,M,,,411002,,,,,9528,,,2016-10-13T15:13:41.622088
T000435,Joel Turrill,Jackson,rep,NY,17,,,0,,1833-12-02 00:00:00,1837-03-03 00:00:00,Joel,,Turrill,1794-02-22,222.8,M,,,411003,,,,,9529,,,2016-10-13T15:13:41.622088
T000436,James Russell Tuten,Democrat,rep,GA,8,,,0,,1963-01-09 00:00:00,1967-01-03 00:00:00,James,Russell,Tuten,1911-07-23,105.3,M,,,411004,,,,,10632,,,2016-10-13T15:13:41.622088
T000437,Joseph Hasbrouck Tuthill,Democrat,rep,NY,13,,,0,,1871-03-04 00:00:00,1873-03-03 00:00:00,Joseph,Hasbrouck,Tuthill,1811-02-25,205.8,M,,,411005,,,,,9530,,,2016-10-13T15:13:41.622088
T000438,Selah Tuthill,,rep,NY,-1,,,0,,1821-12-03 00:00:00,1823-03-03 00:00:00,Selah,,Tuthill,1771-10-26,245.1,M,,,411006,,,,,,,,2016-10-13T15:13:41.622088
T000439,William Edgar Tuttle,Democrat,rep,NJ,5,,,0,,1911-04-04 00:00:00,1915-03-03 00:00:00,William,Edgar,Tuttle,1870-12-10,145.9,M,,,411007,,,,,9532,,,2016-10-13T15:13:41.622088
T000440,William Marcy Tweed,Democrat,rep,NY,5,,,0,,1853-12-05 00:00:00,1855-03-03 00:00:00,William,Marcy,Tweed,1823-04-03,193.7,M,,,411008,,,,,9533,,,2016-10-13T15:13:41.622088
T000441,John Hubbard Tweedy,Whig,rep,WI,-1,,,0,,1847-12-06 00:00:00,1849-03-03 00:00:00,John,Hubbard,Tweedy,1814-11-09,202.1,M,,,411009,,,,,,,,2016-10-13T15:13:41.622088
