bioguide_id,full_name,party,office,state,district,senate_class,state_rank,terms_served,years_served,start_date,end_date,first_name,middle_name,last_name,birthdate,gender,religion,thomas_id,govtrack_id,opensecrets_id,lis_id,votesmart_id,cspan_id,icpsr_id,fec_ids,latest_fec_id,updated_at
T000272,Joseph Leonard Tillinghast,Whig,rep,RI,-1,,,2,177.05,1837-09-04 00:00:00,1843-03-03 00:00:00,Joseph,Leonard,Tillinghast,,M,,,410845,,,,,9384,,,2016-11-08T05:25:34.057249
T000273,Thomas Tillinghast,Republican,rep,RI,-1,,,0,215.07,1797-05-15 00:00:00,1803-03-03 00:00:00,Thomas,,Tillinghast,1742-08-21,M,,,410846,,,,,9385,,,2016-11-08T05:25:34.057249
T000274,Benjamin Ryan Tillman,Democrat,sen,SC,,2,,4,114.16,1895-12-02 00:00:00,1919-03-03 00:00:00,Benjamin,Ryan,Tillman,1847-08-11,M,,,410847,,,,,9386,,,2016-11-08T05:25:34.057249
T000275,George Dionysius Tillman,Democrat,rep,SC,2,,,10,131.94,1879-03-18 00:00:00,1893-03-03 00:00:00,George,Dionysius,Tillman,1826-08-21,M,,,410848,,,,,9387,,,2016-11-08T05:25:34.057249
T000276,John Newton Tillman,Democrat,rep,AR,3,,,10,97.08,1915-12-06 00:00:00,1929-03-03 00:00:00,John,Newton,Tillman,1859-12-13,M,,,410849,,,,,9388,,,2016-11-08T05:25:34.057249
T000277,Lewis Tillman,Republican,rep,TN,4,,,0,147.78,1869-03-04 00:00:00,1871-03-03 00:00:00,Lewis,,Tillman,1816-08-18,M,,,410850,,,,,9389,,,2016-11-08T05:25:34.057249
T000279,John Quillin Tilson,Republican,rep,CT,3,,,18,99.44,1909-03-15 00:00:00,1933-03-03 00:00:00,John,Quillin,Tilson,1866-04-05,M,,,410852,,,,,9391,,,2016-11-08T05:25:34.057249
T000281,Charles Bateman Timberlake,Republican,rep,CO,2,,,14,95.56,1915-12-06 00:00:00,1933-03-03 00:00:00,Charles,Bateman,Timberlake,1854-09-25,M,,,410854,,,,,9393,,,2016-11-08T05:25:34.057249
T000282,Jasper Napoleon Tincher,Republican,rep,KS,7,,,4,94.67,1919-05-19 00:00:00,1927-03-04 00:00:00,Jasper,Napoleon,Tincher,1878-11-02,M,,,410855,,,,,9394,,,2016-11-08T05:25:34.057249
T000283,George Holden Tinkham,Republican,rep,MA,10,,,24,95.41,1915-12-06 00:00:00,1943-01-03 00:00:00,George,Holden,Tinkham,1870-10-29,M,,,410856,,,,,9395,,,2016-11-08T05:25:34.057249
T000284,John Tipton,Democrat,sen,IN,,1,,0,184.98,1832-01-01 00:00:00,1839-03-03 00:00:00,John,,Tipton,1786-08-14,M,,,410857,,,,,9396,,,2016-11-08T05:25:34.057249
T000285,Thomas Foster Tipton,Republican,rep,IL,13,,,0,139.16,1877-10-15 00:00:00,1879-03-03 00:00:00,Thomas,Foster,Tipton,1833-08-29,M,,,410858,,,,,9397,,,2016-11-08T05:25:34.057249
T000286,Thomas Weston Tipton,Liberal Republican,sen,NE,,1,,0,147.78,1867-03-04 00:00:00,1875-03-03 00:00:00,Thomas,Weston,Tipton,1817-08-05,M,,,410859,,,,,9398,,,2016-11-08T05:25:34.057249
T000287,Charles Quincy Tirrell,Republican,rep,MA,4,,,6,111.53,1901-12-02 00:00:00,1911-03-03 00:00:00,Charles,Quincy,Tirrell,1844-12-10,M,,,410860,,,,,9399,,,2016-11-08T05:25:34.057249
T000288,Obadiah Titus,Democrat,rep,NY,5,,,0,179.3,1837-09-04 00:00:00,1839-03-03 00:00:00,Obadiah,,Titus,1789-01-20,M,,,410861,,,,,9400,,,2016-11-08T05:25:34.057249
T000289,Charles William Tobey,Republican,sen,NH,,3,,8,77.72,1933-03-09 00:00:00,1953-12-31 00:00:00,Charles,William,Tobey,1880-07-22,M,,,410862,,,,,9401,,,2016-11-08T05:25:34.057249
T000290,John Tod,Republican,rep,PA,13,,,0,193.07,1821-12-03 00:00:00,1825-03-03 00:00:00,John,,Tod,,M,,,410863,,,,,9402,,,2016-11-08T05:25:34.057249
T000291,Albert May Todd,Democrat,rep,MI,3,,,0,119.73,1897-03-15 00:00:00,1899-03-03 00:00:00,Albert,May,Todd,1850-06-03,M,,,410864,,,,,9403,,,2016-11-08T05:25:34.057249
T000292,John Blair Smith Todd,Democrat,rep,DK,-1,,,0,153.02,1861-07-04 00:00:00,1865-03-03 00:00:00,John,Blair Smith,Todd,1814-04-04,M,,,410865,,,,,,,,2016-11-08T05:25:34.057249
T000293,Lemuel Todd,Republican,rep,PA,-1,,,0,143.03,1855-12-03 00:00:00,1875-03-03 00:00:00,Lemuel,,Todd,1817-07-29,M,,,410866,,,,,9405,,,2016-11-08T05:25:34.057249
T000294,Paul Harold Todd,Democrat,rep,MI,3,,,0,51.88,1965-01-04 00:00:00,1967-01-03 00:00:00,Paul,Harold,Todd,1921-09-22,M,,,410867,,,,,10776,,,2016-11-08T05:25:34.057249
T000295,John Harvey Tolan,Democrat,rep,CA,7,,,8,79.9,1935-01-03 00:00:00,1947-01-03 00:00:00,John,Harvey,Tolan,1877-01-15,M,,,410868,,,,,9406,,,2016-11-08T05:25:34.057249
T000296,George Washington Toland,Whig,rep,PA,2,,,2,177.05,1837-09-04 00:00:00,1843-03-03 00:00:00,George,Washington,Toland,1796-02-08,M,,,410869,,,,,9407,,,2016-11-08T05:25:34.057249
T000297,Herman Toll,Democrat,rep,PA,4,,,4,55.87,1959-01-07 00:00:00,1967-01-03 00:00:00,Herman,,Toll,1907-03-15,M,,,410870,,,,,9408,,,2016-11-08T05:25:34.057249
T000298,Thor Carl Tollefson,Republican,rep,WA,6,,,14,67.86,1947-01-03 00:00:00,1965-01-03 00:00:00,Thor,Carl,Tollefson,1901-05-02,M,,,410871,,,,,9409,,,2016-11-08T05:25:34.057249
T000299,Harold Sumner Tolley,Republican,rep,NY,34,,,0,90.98,1925-12-07 00:00:00,1927-03-04 00:00:00,Harold,Sumner,Tolley,1894-01-16,M,,,410872,,,,,9410,,,2016-11-08T05:25:34.057249
T000300,Gideon Tomlinson,Anti-Jacksonian,sen,CT,,3,,6,188.79,1819-12-06 00:00:00,1837-03-03 00:00:00,Gideon,,Tomlinson,1780-12-31,M,,,410873,,,,,9411,,,2016-11-08T05:25:34.057249
T000301,Thomas Ash Tomlinson,Whig,rep,NY,13,,,0,175.56,1841-05-31 00:00:00,1843-03-03 00:00:00,Thomas,Ash,Tomlinson,,M,,,410874,,,,,9412,,,2016-11-08T05:25:34.057249
T000302,Arthur Sidney Tompkins,Republican,rep,NY,17,,,0,115.01,1899-12-04 00:00:00,1903-03-03 00:00:00,Arthur,Sidney,Tompkins,1865-08-26,M,,,410875,,,,,9413,,,2016-11-08T05:25:34.057249
T000303,Caleb Tompkins,Republican,rep,NY,3,,,0,197.06,1817-12-01 00:00:00,1821-03-03 00:00:00,Caleb,,Tompkins,1759-12-22,M,,,410876,,,,,9414,,,2016-11-08T05:25:34.057249
T000304,Christopher Tompkins,Anti Jacksonian,rep,KY,3,,,0,183.06,1831-12-05 00:00:00,1835-03-03 00:00:00,Christopher,,Tompkins,1780-03-24,M,,,410877,,,,,9415,,,2016-11-08T05:25:34.057249
T000305,Cydnor Bailey Tompkins,Republican,rep,OH,16,,,0,157.03,1857-12-07 00:00:00,1861-03-03 00:00:00,Cydnor,Bailey,Tompkins,1810-11-08,M,,,410878,,,,,9416,,,2016-11-08T05:25:34.057249
T000307,Emmett Tompkins,Republican,rep,OH,12,,,0,115.01,1901-12-02 00:00:00,1903-03-03 00:00:00,Emmett,,Tompkins,1853-09-01,M,,,410880,,,,,9418,,,2016-11-08T05:25:34.057249
T000308,Patrick Watson Tompkins,Whig,rep,MS,3,,,0,169.04,1847-12-06 00:00:00,1849-03-03 00:00:00,Patrick,Watson,Tompkins,,M,,,410881,,,,,9419,,,2016-11-08T05:25:34.057249
T000309,Thomas H. Tongue,Republican,rep,OR,-1,,,4,116.29,1897-03-15 00:00:00,1905-03-03 00:00:00,Thomas,H.,Tongue,1844-06-23,M,,,410882,,,,,9420,,,2016-11-08T05:25:34.057249
T000310,Richard Alvin Tonry,Democrat,rep,LA,1,,,0,39.87,1977-01-04 00:00:00,1979-01-03 00:00:00,Richard,Alvin,Tonry,1935-06-25,M,,01160,410883,,,,,14455,,,2016-11-08T05:25:34.057249
T000311,Richard Joseph Tonry,Democrat,rep,NY,8,,,0,81.9,1935-01-03 00:00:00,1937-01-03 00:00:00,Richard,Joseph,Tonry,1893-09-30,M,,,410884,,,,,9421,,,2016-11-08T05:25:34.057249
T000312,Joseph Kemp Toole,Democrat,rep,MT,-1,,,0,129.01,1885-12-07 00:00:00,1889-03-03 00:00:00,Joseph,Kemp,Toole,1851-05-12,M,,,410885,,,,,,,,2016-11-08T05:25:34.057249
T000313,Robert Augustus Toombs,Democrat,sen,GA,,2,,8,162.03,1845-12-01 00:00:00,1861-12-31 00:00:00,Robert,Augustus,Toombs,1810-07-02,M,,,410886,,,,,9423,,,2016-11-08T05:25:34.057249
T000314,Peter Gerard Torkildsen,Republican,rep,MA,6,,,0,21.86,1993-01-05 00:00:00,1997-01-03 00:00:00,Peter,Gerard,Torkildsen,1958-01-28,M,,01161,410887,,,,,29359,,,2016-11-08T05:25:34.057249
T000315,James H. Torrens,Democrat,rep,NY,21,,,0,71.9,1943-01-06 00:00:00,1947-01-03 00:00:00,James,H.,Torrens,1874-09-12,M,,,410888,,,,,9424,,,2016-11-08T05:25:34.057249
T000316,Esteban Edward Torres,Democrat,rep,CA,34,,,12,31.84,1983-01-03 00:00:00,1999-01-03 00:00:00,Esteban,Edward,Torres,1930-01-27,M,,01162,410889,,,,,15070,,,2016-11-08T05:25:34.057249
T000317,Robert Torricelli,Democrat,sen,NJ,,2,,12,31.84,1983-01-03 00:00:00,2003-01-03 00:00:00,Robert,,Torricelli,1951-08-27,M,,01163,300156,,S263,,,15071,,,2016-11-08T05:25:34.057249
T000318,William Ellsworth Tou Velle,Democrat,rep,OH,4,,,0,107.73,1907-12-02 00:00:00,1911-03-03 00:00:00,William,Ellsworth,Tou Velle,1862-11-23,M,,,410890,,,,,9426,,,2016-11-08T05:25:34.057249
T000319,Isaac Toucey,Democrat,sen,CT,,1,,2,166.2,1835-12-07 00:00:00,1857-03-03 00:00:00,Isaac,,Toucey,1792-11-15,M,,,410891,,,,,9425,,,2016-11-08T05:25:34.057249
T000320,Harry Lancaster Towe,Republican,rep,NJ,9,,,6,71.89,1943-01-06 00:00:00,1953-01-03 00:00:00,Harry,Lancaster,Towe,1898-11-03,M,,,410892,,,,,9427,,,2016-11-08T05:25:34.057249
T000321,David Gilmer Towell,Republican,rep,NV,0,,,0,43.88,1973-01-03 00:00:00,1975-01-03 00:00:00,David,Gilmer,Towell,1937-06-09,M,,01164,410893,,,,,14059,,,2016-11-08T05:25:34.057249
T000322,John Goodwin Tower,Republican,sen,TX,,2,,4,49.83,1961-01-03 00:00:00,1985-01-03 00:00:00,John,Goodwin,Tower,1925-09-29,M,,01449,410894,,,,,10823,,,2016-11-08T05:25:34.057249
T000323,Frank William Towey,Democrat,rep,NJ,12,,,0,79.9,1937-01-05 00:00:00,1939-01-03 00:00:00,Frank,William,Towey,1895-11-05,M,,,410895,,,,,9428,,,2016-11-08T05:25:34.057249
T000324,Charles Arnette Towne,Democrat,rep,NY,14,,,2,112.26,1895-12-02 00:00:00,1907-03-03 00:00:00,Charles,Arnette,Towne,1858-11-21,M,,,410896,,,,,9429,,,2016-11-08T05:25:34.057249
T000325,Horace Mann Towner,Republican,rep,IA,8,,,10,101.77,1911-04-04 00:00:00,1925-03-03 00:00:00,Horace,Mann,Towner,1855-10-23,M,,,410897,,,,,9430,,,2016-11-08T05:25:34.057249
T000326,Edolphus Towns,Democrat,rep,NY,10,,,26,31.81,1983-01-03 00:00:00,2013-01-03 00:00:00,Edolphus,,Towns,1934-07-21,M,Baptist,01165,400409,N00001082,,26973,6807,15072,H2NY11017,H2NY11017,2016-11-08T05:25:34.057249
T000327,George Washington Bonaparte Towns,Democrat,rep,GA,3,,,2,172.29,1835-12-07 00:00:00,1847-03-03 00:00:00,George,Washington Bonaparte,Towns,1801-05-04,M,,,410898,,,,,9431,,,2016-11-08T05:25:34.057249
T000328,Amos Townsend,Republican,rep,OH,20,,,2,136.4,1877-10-15 00:00:00,1883-03-03 00:00:00,Amos,,Townsend,,M,,,410899,,,,,9432,,,2016-11-08T05:25:34.057249
T000329,Charles Champlain Townsend,Republican,rep,PA,25,,,0,127.02,1889-12-02 00:00:00,1891-03-03 00:00:00,Charles,Champlain,Townsend,1841-11-24,M,,,410900,,,,,9433,,,2016-11-08T05:25:34.057249
T000330,Charles Elroy Townsend,Republican,sen,MI,,1,,8,105.45,1903-11-09 00:00:00,1923-03-03 00:00:00,Charles,Elroy,Townsend,1856-08-15,M,,,410901,,,,,9434,,,2016-11-08T05:25:34.057249
T000331,Dwight Townsend,Democrat,rep,NY,1,,,0,145.78,1863-12-07 00:00:00,1873-03-03 00:00:00,Dwight,,Townsend,1826-09-26,M,,,410902,,,,,9435,,,2016-11-08T05:25:34.057249
T000332,Edward Waterman Townsend,Democrat,rep,NJ,10,,,0,103.66,1911-04-04 00:00:00,1915-03-03 00:00:00,Edward,Waterman,Townsend,1855-02-10,M,,,410903,,,,,9436,,,2016-11-08T05:25:34.057249
T000333,George Townsend,Republican,rep,NY,1,,,0,199.07,1815-12-04 00:00:00,1819-03-03 00:00:00,George,,Townsend,,M,,,410904,,,,,9437,,,2016-11-08T05:25:34.057249
T000334,Hosea Townsend,Republican,rep,CO,1,,,0,125.01,1889-12-02 00:00:00,1893-03-03 00:00:00,Hosea,,Townsend,1840-06-16,M,,,410905,,,,,9438,,,2016-11-08T05:25:34.057249
T000335,John Gillis Townsend,Republican,sen,DE,,1,,0,81.9,1929-04-15 00:00:00,1941-01-03 00:00:00,John,Gillis,Townsend,1871-05-31,M,,,410906,,,,,9439,,,2016-11-08T05:25:34.057249
T000336,Martin Ingham Townsend,Republican,rep,NY,17,,,0,139.16,1875-12-06 00:00:00,1879-03-03 00:00:00,Martin,Ingham,Townsend,1810-02-06,M,,,410907,,,,,9440,,,2016-11-08T05:25:34.057249
T000337,Washington Townsend,Republican,rep,PA,6,,,4,145.02,1869-03-04 00:00:00,1877-03-03 00:00:00,Washington,,Townsend,1813-01-20,M,,,410908,,,,,9441,,,2016-11-08T05:25:34.057249
T000338,Norton Strange Townshend,Democrat,rep,OH,21,,,0,165.05,1851-12-01 00:00:00,1853-03-03 00:00:00,Norton,Strange,Townshend,1815-12-25,M,,,410909,,,,,9442,,,2016-11-08T05:25:34.057249
T000339,Richard Wellington Townshend,Democrat,rep,IL,19,,,10,134.09,1877-10-15 00:00:00,1891-03-03 00:00:00,Richard,Wellington,Townshend,1840-04-30,M,,,410910,,,,,9443,,,2016-11-08T05:25:34.057249
T000340,Robert John Tracewell,Republican,rep,IN,3,,,0,121.02,1895-12-02 00:00:00,1897-03-03 00:00:00,Robert,John,Tracewell,1852-05-07,M,,,410911,,,,,9444,,,2016-11-08T05:25:34.057249
T000341,Charles Tracey,Democrat,rep,NY,20,,,4,125.83,1887-12-05 00:00:00,1895-03-03 00:00:00,Charles,,Tracey,1847-05-27,M,,,410912,,,,,9445,,,2016-11-08T05:25:34.057249
T000342,John Plank Tracey,Republican,rep,MO,7,,,0,121.02,1895-12-02 00:00:00,1897-03-03 00:00:00,John,Plank,Tracey,1836-09-18,M,,,410913,,,,,9446,,,2016-11-08T05:25:34.057249
T000343,Albert Haller Tracy,Whig,rep,NY,30,,,2,194.31,1819-12-06 00:00:00,1825-03-03 00:00:00,Albert,Haller,Tracy,1793-06-17,M,,,410914,,,,,9447,,,2016-11-08T05:25:34.057249
T000344,Andrew Tracy,Whig,rep,VT,2,,,0,163.04,1853-12-05 00:00:00,1855-03-03 00:00:00,Andrew,,Tracy,1797-12-15,M,,,410915,,,,,9448,,,2016-11-08T05:25:34.057249
T000345,Henry Wells Tracy,Ind. Republican,rep,PA,13,,,0,153.02,1863-12-07 00:00:00,1865-03-03 00:00:00,Henry,Wells,Tracy,1807-09-24,M,,,410916,,,,,9449,,,2016-11-08T05:25:34.057249
T000346,Phineas Lyman Tracy,Anti Masonic,rep,NY,29,,,2,186.3,1827-12-03 00:00:00,1833-03-03 00:00:00,Phineas,Lyman,Tracy,1786-12-25,M,,,410917,,,,,9450,,,2016-11-08T05:25:34.057249
T000347,Uri Tracy,Republican,rep,NY,13,,,2,206.4,1805-12-02 00:00:00,1813-03-03 00:00:00,Uri,,Tracy,1764-02-08,M,,,410918,,,,,9451,,,2016-11-08T05:25:34.057249
T000348,Uriah Tracy,Federalist,sen,CT,,3,,4,217.55,1793-12-02 00:00:00,1807-03-03 00:00:00,Uriah,,Tracy,1755-02-02,M,,,410919,,,,,9452,,,2016-11-08T05:25:34.057249
T000349,William Isham Traeger,Republican,rep,CA,15,,,0,83.73,1933-03-09 00:00:00,1935-01-03 00:00:00,William,Isham,Traeger,1880-02-26,M,,,410920,,,,,9453,,,2016-11-08T05:25:34.057249
T000350,James A. Traficant,Democrat,rep,OH,17,,,14,29.84,1985-01-03 00:00:00,2002-07-24 00:00:00,James,A.,Traficant,1941-05-08,M,,01166,400611,,,,,15121,,,2016-11-08T05:25:34.057249
T000351,Mark Trafton,American,rep,MA,11,,,0,161.04,1855-12-03 00:00:00,1857-03-03 00:00:00,Mark,,Trafton,1810-08-01,M,,,410921,,,,,9454,,,2016-11-08T05:25:34.057249
T000352,Charles Russell Train,Republican,rep,MA,8,,,0,155.45,1859-12-05 00:00:00,1863-03-03 00:00:00,Charles,Russell,Train,1817-10-18,M,,,410922,,,,,9455,,,2016-11-08T05:25:34.057249
T000353,Park Trammell,Democrat,sen,FL,,1,,4,93.08,1917-04-02 00:00:00,1937-01-03 00:00:00,Park,,Trammell,1876-04-09,M,,,410923,,,,,9456,,,2016-11-08T05:25:34.057249
T000354,Andrew Jackson Transue,Democrat,rep,MI,6,,,0,79.9,1937-01-05 00:00:00,1939-01-03 00:00:00,Andrew,Jackson,Transue,1903-01-12,M,,,410924,,,,,9457,,,2016-11-08T05:25:34.057249
T000356,Jerome Bob Traxler,Democrat,rep,MI,8,,,16,41.8,1973-01-03 00:00:00,1993-01-03 00:00:00,Jerome,Bob,Traxler,1931-07-21,M,,01167,410926,,,,,14075,,,2016-11-08T05:25:34.057249
T000357,Philip Andrew Traynor,Democrat,rep,DE,0,,,0,71.9,1941-01-03 00:00:00,1947-01-03 00:00:00,Philip,Andrew,Traynor,1874-05-31,M,,,410927,,,,,9459,,,2016-11-08T05:25:34.057249
T000358,Allen Towner Treadway,Republican,rep,MA,1,,,28,97.31,1913-04-07 00:00:00,1945-01-03 00:00:00,Allen,Towner,Treadway,1867-09-16,M,,,410928,,,,,9460,,,2016-11-08T05:25:34.057249
T000360,William Marshall Tredway,Democrat,rep,VA,3,,,0,171.05,1845-12-01 00:00:00,1847-03-03 00:00:00,William,Marshall,Tredway,1807-08-24,M,,,410930,,,,,9462,,,2016-11-08T05:25:34.057249
T000361,Thomas Tredwell,,rep,NY,2,,,0,223.08,1791-10-24 00:00:00,1795-03-03 00:00:00,Thomas,,Tredwell,1743-02-06,M,,,410931,,,,,9463,,,2016-11-08T05:25:34.057249
T000362,David Conner Treen,Republican,rep,LA,3,,,4,41.81,1973-01-03 00:00:00,1981-01-03 00:00:00,David,Conner,Treen,1928-07-16,M,,01168,410932,,,,,14060,,,2016-11-08T05:25:34.057249
T000363,William Mitchellson Treloar,Republican,rep,MO,9,,,0,121.02,1895-12-02 00:00:00,1897-03-03 00:00:00,William,Mitchellson,Treloar,1850-09-21,M,,,410933,,,,,9464,,,2016-11-08T05:25:34.057249
T000364,Lyman Tremain,Republican,rep,NY,-1,,,0,143.03,1873-12-01 00:00:00,1875-03-03 00:00:00,Lyman,,Tremain,1819-06-14,M,,,410934,,,,,9465,,,2016-11-08T05:25:34.057249
T000365,James Trezvant,Jackson,rep,VA,2,,,2,188.29,1825-12-05 00:00:00,1831-03-03 00:00:00,James,,Trezvant,,M,,,412112,,,,,9466,,,2016-11-08T05:25:34.057249
T000366,Samuel Joelah Tribble,Democrat,rep,GA,8,,,2,102.91,1911-04-04 00:00:00,1917-03-03 00:00:00,Samuel,Joelah,Tribble,1869-11-15,M,,,410935,,,,,9467,,,2016-11-08T05:25:34.057249
T000367,Paul Seward Trible,Republican,sen,VA,,1,,4,37.84,1977-01-04 00:00:00,1989-01-03 00:00:00,Paul,Seward,Trible,1946-12-29,M,,01169,410936,,,,,14456,,,2016-11-08T05:25:34.057249
T000368,Abram Trigg,Republican,rep,VA,6,,,8,214.84,1797-05-15 00:00:00,1809-03-03 00:00:00,Abram,,Trigg,,M,,,410937,,,,,9468,,,2016-11-08T05:25:34.057249
T000369,Connally Findlay Trigg,Democrat,rep,VA,9,,,0,131.01,1885-12-07 00:00:00,1887-03-03 00:00:00,Connally,Findlay,Trigg,1847-09-18,M,,,410938,,,,,9469,,,2016-11-08T05:25:34.057249
T000370,John Johns Trigg,Republican,rep,VA,13,,,4,216.25,1797-05-15 00:00:00,1805-03-03 00:00:00,John,Johns,Trigg,,M,,,410939,,,,,9470,,,2016-11-08T05:25:34.057249
T000371,Carey Allen Trimble,Republican,rep,OH,10,,,0,155.45,1859-12-05 00:00:00,1863-03-03 00:00:00,Carey,Allen,Trimble,1813-09-13,M,,,410940,,,,,9471,,,2016-11-08T05:25:34.057249
T000372,David Trimble,Adams,rep,KY,1,,,6,194.79,1817-12-01 00:00:00,1827-03-03 00:00:00,David,,Trimble,,M,,,410941,,,,,9472,,,2016-11-08T05:25:34.057249
T000373,James William Trimble,Democrat,rep,AR,3,,,18,69.87,1945-01-03 00:00:00,1967-01-03 00:00:00,James,William,Trimble,1894-02-03,M,,,410942,,,,,9473,,,2016-11-08T05:25:34.057249
T000374,John Trimble,Republican,rep,TN,5,,,0,149.78,1867-03-04 00:00:00,1869-03-03 00:00:00,John,,Trimble,1812-02-07,M,,,410943,,,,,9474,,,2016-11-08T05:25:34.057249
T000375,Lawrence Strother Trimble,Democrat,rep,KY,1,,,2,149.02,1865-12-04 00:00:00,1871-03-03 00:00:00,Lawrence,Strother,Trimble,1825-08-26,M,,,410944,,,,,9475,,,2016-11-08T05:25:34.057249
T000376,South Trimble,Democrat,rep,KY,7,,,2,112.25,1901-12-02 00:00:00,1907-03-03 00:00:00,South,,Trimble,1864-04-13,M,,,410945,,,,,9476,,,2016-11-08T05:25:34.057249
T000377,William Allen Trimble,Republican,sen,OH,,3,,0,197.06,1819-12-06 00:00:00,1821-12-31 00:00:00,William,Allen,Trimble,1786-04-04,M,,,410946,,,,,9477,,,2016-11-08T05:25:34.057249
T000378,Philip Triplett,Whig,rep,KY,2,,,0,175.56,1839-12-02 00:00:00,1843-03-03 00:00:00,Philip,,Triplett,1799-12-24,M,,,410947,,,,,9478,,,2016-11-08T05:25:34.057249
T000379,Robert Pleasant Trippe,American,rep,GA,3,,,0,159.03,1855-12-03 00:00:00,1859-03-03 00:00:00,Robert,Pleasant,Trippe,1819-12-21,M,,,410948,,,,,9479,,,2016-11-08T05:25:34.057249
T000380,James Fisher Trotter,Democrat,sen,MS,,1,,0,178.97,1838-01-01 00:00:00,1839-03-03 00:00:00,James,Fisher,Trotter,1802-11-05,M,,,410949,,,,,9480,,,2016-11-08T05:25:34.057249
T000381,Samuel Wilds Trotti,Democrat,rep,SC,4,,,0,175.56,1841-05-31 00:00:00,1843-03-03 00:00:00,Samuel,Wilds,Trotti,1810-07-18,M,,,410950,,,,,9481,,,2016-11-08T05:25:34.057249
T000382,George Michael Troup,Jackson,sen,GA,,2,,8,193.28,1807-10-26 00:00:00,1833-12-31 00:00:00,George,Michael,Troup,1780-09-08,M,,,410951,,,,,9482,,,2016-11-08T05:25:34.057249
T000383,Michael Carver Trout,Democrat,rep,PA,23,,,0,163.04,1853-12-05 00:00:00,1855-03-03 00:00:00,Michael,Carver,Trout,1810-09-30,M,,,410952,,,,,9483,,,2016-11-08T05:25:34.057249
T000384,William Irvin Troutman,Republican,rep,PA,-1,,,0,73.89,1943-01-06 00:00:00,1945-01-03 00:00:00,William,Irvin,Troutman,1905-01-13,M,,,410953,,,,,9484,,,2016-11-08T05:25:34.057249
T000385,Rowland Ebenezer Trowbridge,Republican,rep,MI,5,,,2,151.45,1861-07-04 00:00:00,1869-03-03 00:00:00,Rowland,Ebenezer,Trowbridge,1821-06-18,M,,,410954,,,,,9485,,,2016-11-08T05:25:34.057249
T000386,Charles Vilas Truax,Democrat,rep,OH,-1,,,0,81.9,1933-03-09 00:00:00,1937-01-03 00:00:00,Charles,Vilas,Truax,1887-02-01,M,,,410955,,,,,9486,,,2016-11-08T05:25:34.057249
T000387,Harry S. Truman,Democrat,sen,MO,,1,,0,75.9,1935-01-03 00:00:00,1945-12-31 00:00:00,Harry,S.,Truman,1884-05-08,M,,,410956,,,,,9487,,,2016-11-08T05:25:34.057249
T000388,Andrew Alkire Trumbo,Whig,rep,KY,9,,,0,171.05,1845-12-01 00:00:00,1847-03-03 00:00:00,Andrew,Alkire,Trumbo,1797-09-15,M,,,410957,,,,,9488,,,2016-11-08T05:25:34.057249
T000389,Jonathan Trumbull,Federalist,sen,CT,,3,,4,224.42,1789-03-04 00:00:00,1797-03-03 00:00:00,Jonathan,,Trumbull,1740-03-26,M,,,410958,,,,,9489,,,2016-11-08T05:25:34.057249
T000391,Joseph Trumbull,Whig,rep,CT,1,,,2,176.81,1833-12-02 00:00:00,1843-03-03 00:00:00,Joseph,,Trumbull,1782-12-07,M,,,410960,,,,,9491,,,2016-11-08T05:25:34.057249
T000392,Lyman Trumbull,Republican,sen,IL,,3,,2,155.04,1855-12-03 00:00:00,1873-03-03 00:00:00,Lyman,,Trumbull,1813-10-12,M,,,410961,,,,,9492,,,2016-11-08T05:25:34.057249
T000393,Paul Efthemios Tsongas,Democrat,sen,MA,,2,,2,39.81,1975-01-14 00:00:00,1985-01-03 00:00:00,Paul,Efthemios,Tsongas,1941-02-14,M,,01170,410962,,,,,14279,,,2016-11-08T05:25:34.057249
T000394,Amos Tuck,Whig,rep,NH,1,,,2,166.29,1847-12-06 00:00:00,1853-03-03 00:00:00,Amos,,Tuck,1810-08-02,M,,,410963,,,,,9493,,,2016-11-08T05:25:34.057249
T000395,William Munford Tuck,Democrat,rep,VA,5,,,12,61.84,1953-01-03 00:00:00,1969-01-03 00:00:00,William,Munford,Tuck,1896-09-28,M,,,410964,,,,,9494,,,2016-11-08T05:25:34.057249
T000396,Ebenezer Tucker,Adams,rep,NJ,-1,,,0,189.06,1825-12-05 00:00:00,1829-03-03 00:00:00,Ebenezer,,Tucker,1758-11-15,M,,,410965,,,,,9495,,,2016-11-08T05:25:34.057249
T000397,George Tucker,,rep,VA,6,,,2,194.31,1819-12-06 00:00:00,1825-03-03 00:00:00,George,,Tucker,1775-08-20,M,,,410966,,,,,9496,,,2016-11-08T05:25:34.057249
T000398,Henry St. George Tucker,Republican,rep,VA,3,,,0,199.07,1815-12-04 00:00:00,1819-03-03 00:00:00,Henry,St. George,Tucker,1780-12-29,M,,,410967,,,,,9497,,,2016-11-08T05:25:34.057249
T000399,Henry St. George Tucker,Democrat,rep,VA,10,,,16,95.92,1889-12-02 00:00:00,1933-03-03 00:00:00,Henry,St. George,Tucker,1853-04-05,M,,,410968,,,,,9498,,,2016-11-08T05:25:34.057249
T000400,James (Jim) Guy Tucker,Democrat,rep,AR,2,,,0,39.87,1977-01-04 00:00:00,1979-01-03 00:00:00,James,(Jim) Guy,Tucker,1943-06-13,M,,01171,410969,,,,,14457,,,2016-11-08T05:25:34.057249
